X,Y,Vort
5.979899497487437543e-01,-9.698492462311557594e-01,2.597685506364233454e-02
6.080402010050252049e-01,-9.698492462311557594e-01,-5.119328429254280804e-03
6.180904522613066554e-01,-9.698492462311557594e-01,-4.912609233672816239e-02
6.281407035175878839e-01,-9.698492462311557594e-01,-9.992417678513519641e-02
6.381909547738693345e-01,-9.698492462311557594e-01,-1.513213612850012602e-01
6.482412060301507850e-01,-9.698492462311557594e-01,-1.983944497393312356e-01
6.582914572864322356e-01,-9.698492462311557594e-01,-2.362593916528102633e-01
6.683417085427136861e-01,-9.698492462311557594e-01,-2.597933185102317410e-01
6.783919597989949146e-01,-9.698492462311557594e-01,-2.725574098825985780e-01
6.884422110552763652e-01,-9.698492462311557594e-01,-2.857679156325660386e-01
6.984924623115578157e-01,-9.698492462311557594e-01,-2.906879063433854271e-01
7.085427135678392663e-01,-9.698492462311557594e-01,-2.853183035295336900e-01
7.185929648241207168e-01,-9.698492462311557594e-01,-2.744544509931265974e-01
7.286432160804019453e-01,-9.698492462311557594e-01,-2.638906811404777564e-01
7.386934673366833959e-01,-9.698492462311557594e-01,-2.484302736208983120e-01
7.487437185929648464e-01,-9.698492462311557594e-01,-2.186114729688208580e-01
7.587939698492462970e-01,-9.698492462311557594e-01,-1.806346971213009522e-01
7.688442211055277475e-01,-9.698492462311557594e-01,-1.408559382428805629e-01
7.788944723618089760e-01,-9.698492462311557594e-01,-1.045923805895747766e-01
7.889447236180904266e-01,-9.698492462311557594e-01,-7.795684544153706763e-02
7.989949748743718771e-01,-9.698492462311557594e-01,-6.736759951108747813e-02
8.090452261306533277e-01,-9.698492462311557594e-01,-7.853533387815277156e-02
8.190954773869347783e-01,-9.698492462311557594e-01,-1.077184092932274156e-01
8.291457286432160068e-01,-9.698492462311557594e-01,-1.461759834164329253e-01
8.391959798994974573e-01,-9.698492462311557594e-01,-1.853489582610966246e-01
8.492462311557789079e-01,-9.698492462311557594e-01,-2.184766225084459335e-01
8.592964824120603584e-01,-9.698492462311557594e-01,-2.381892869354021725e-01
8.693467336683418090e-01,-9.698492462311557594e-01,-2.368130707258052081e-01
8.793969849246230375e-01,-9.698492462311557594e-01,-2.184406817663046008e-01
8.894472361809044880e-01,-9.698492462311557594e-01,-1.955724031414395048e-01
8.994974874371859386e-01,-9.698492462311557594e-01,-1.702636525898153230e-01
9.095477386934673891e-01,-9.698492462311557594e-01,-1.421616337285638021e-01
9.195979899497488397e-01,-9.698492462311557594e-01,-1.109190735518261195e-01
9.296482412060300682e-01,-9.698492462311557594e-01,-7.550966704355960291e-02
9.396984924623115187e-01,-9.698492462311557594e-01,-2.824169188132151509e-02
9.497487437185929693e-01,-9.698492462311557594e-01,3.696383058209008060e-02
9.597989949748744198e-01,-9.698492462311557594e-01,1.169250759164882775e-01
9.698492462311558704e-01,-9.698492462311557594e-01,2.085370670234548973e-01
9.798994974874373209e-01,-9.698492462311557594e-01,3.089352465654250923e-01
9.899497487437185494e-01,-9.698492462311557594e-01,4.142411139525660202e-01
1.000000000000000000e+00,-9.698492462311557594e-01,5.204204484548909937e-01
-1.000000000000000000e+00,-9.597989949748744198e-01,-1.203669230969109383e-01
-9.899497487437185494e-01,-9.597989949748744198e-01,-1.546631121059209024e-01
-9.798994974874372099e-01,-9.597989949748744198e-01,-1.848257311046919149e-01
-9.698492462311557594e-01,-9.597989949748744198e-01,-2.091462416583384776e-01
-9.597989949748744198e-01,-9.597989949748744198e-01,-2.247356782720923984e-01
-9.497487437185929693e-01,-9.597989949748744198e-01,-2.274479307686039509e-01
-9.396984924623115187e-01,-9.597989949748744198e-01,-2.135939392302560469e-01
-9.296482412060301792e-01,-9.597989949748744198e-01,-1.900074627045310049e-01
-9.195979899497487287e-01,-9.597989949748744198e-01,-1.653866622967643529e-01
-9.095477386934673891e-01,-9.597989949748744198e-01,-1.435002028746457658e-01
-8.994974874371859386e-01,-9.597989949748744198e-01,-1.272568952777178852e-01
-8.894472361809044880e-01,-9.597989949748744198e-01,-1.141836931115074866e-01
-8.793969849246231485e-01,-9.597989949748744198e-01,-1.020430925017829643e-01
-8.693467336683416979e-01,-9.597989949748744198e-01,-8.962119847811364504e-02
-8.592964824120603584e-01,-9.597989949748744198e-01,-7.407401284922221496e-02
-8.492462311557789079e-01,-9.597989949748744198e-01,-5.469511584463507964e-02
-8.391959798994974573e-01,-9.597989949748744198e-01,-3.258546925741797468e-02
-8.291457286432161178e-01,-9.597989949748744198e-01,-8.412955917927379679e-03
-8.190954773869346672e-01,-9.597989949748744198e-01,1.616410522789527709e-02
-8.090452261306533277e-01,-9.597989949748744198e-01,3.832785067697704051e-02
-7.989949748743718771e-01,-9.597989949748744198e-01,5.546537089693136940e-02
-7.889447236180904266e-01,-9.597989949748744198e-01,6.852426774151136601e-02
-7.788944723618089760e-01,-9.597989949748744198e-01,7.939160004076221966e-02
-7.688442211055276365e-01,-9.597989949748744198e-01,8.916319684697333880e-02
-7.587939698492462970e-01,-9.597989949748744198e-01,9.899285566659959956e-02
-7.487437185929648464e-01,-9.597989949748744198e-01,1.067233580986298447e-01
-7.386934673366833959e-01,-9.597989949748744198e-01,1.111127698705704631e-01
-7.286432160804019453e-01,-9.597989949748744198e-01,1.128909719863638028e-01
-7.185929648241206058e-01,-9.597989949748744198e-01,1.132803557303847242e-01
-7.085427135678392663e-01,-9.597989949748744198e-01,1.135090992671404786e-01
-6.984924623115578157e-01,-9.597989949748744198e-01,1.145347169300576368e-01
-6.884422110552763652e-01,-9.597989949748744198e-01,1.157106836694218599e-01
-6.783919597989949146e-01,-9.597989949748744198e-01,1.162517647757351502e-01
-6.683417085427135751e-01,-9.597989949748744198e-01,1.160323345233213455e-01
-6.582914572864322356e-01,-9.597989949748744198e-01,1.145724742307736022e-01
-6.482412060301507850e-01,-9.597989949748744198e-01,1.111317162531447328e-01
-6.381909547738693345e-01,-9.597989949748744198e-01,1.050556513760768224e-01
-6.281407035175878839e-01,-9.597989949748744198e-01,9.681238271441963694e-02
-6.180904522613065444e-01,-9.597989949748744198e-01,8.701896712505662046e-02
-6.080402010050250938e-01,-9.597989949748744198e-01,7.700313020258786612e-02
-5.979899497487437543e-01,-9.597989949748744198e-01,6.780996865812800867e-02
-5.879396984924623037e-01,-9.597989949748744198e-01,6.039196143633845937e-02
-5.778894472361808532e-01,-9.597989949748744198e-01,5.456072614963014544e-02
-5.678391959798995137e-01,-9.597989949748744198e-01,4.921318864140289406e-02
-5.577889447236180631e-01,-9.597989949748744198e-01,4.413708597193286703e-02
-5.477386934673367236e-01,-9.597989949748744198e-01,3.507828308270466433e-02
-5.376884422110552730e-01,-9.597989949748744198e-01,2.241375951073030712e-02
-5.276381909547738225e-01,-9.597989949748744198e-01,9.460996951572828509e-03
-5.175879396984924830e-01,-9.597989949748744198e-01,2.976937848514931199e-04
-5.075376884422110324e-01,-9.597989949748744198e-01,-2.059218278774890137e-03
-4.974874371859296929e-01,-9.597989949748744198e-01,4.894652547478531464e-03
-4.874371859296482423e-01,-9.597989949748744198e-01,2.237763262472685852e-02
-4.773869346733667918e-01,-9.597989949748744198e-01,4.786779855369018705e-02
-4.673366834170854522e-01,-9.597989949748744198e-01,7.816961682977313641e-02
-4.572864321608040017e-01,-9.597989949748744198e-01,1.087222054041361713e-01
-4.472361809045225511e-01,-9.597989949748744198e-01,1.354648048897103274e-01
-4.371859296482412116e-01,-9.597989949748744198e-01,1.554184828557735043e-01
-4.271356783919597611e-01,-9.597989949748744198e-01,1.755156783967261325e-01
-4.170854271356784215e-01,-9.597989949748744198e-01,1.972248768682128006e-01
-4.070351758793969710e-01,-9.597989949748744198e-01,2.176406528170196919e-01
-3.969849246231155204e-01,-9.597989949748744198e-01,2.356460385419215653e-01
-3.869346733668341809e-01,-9.597989949748744198e-01,2.479055691516984239e-01
-3.768844221105527303e-01,-9.597989949748744198e-01,2.547105081110649927e-01
-3.668341708542713908e-01,-9.597989949748744198e-01,2.607427138622970819e-01
-3.567839195979899403e-01,-9.597989949748744198e-01,2.683600157382328155e-01
-3.467336683417084897e-01,-9.597989949748744198e-01,2.766212335270260003e-01
-3.366834170854271502e-01,-9.597989949748744198e-01,2.841264891042138974e-01
-3.266331658291456996e-01,-9.597989949748744198e-01,2.898468396570474948e-01
-3.165829145728643601e-01,-9.597989949748744198e-01,2.933866017912313828e-01
-3.065326633165829096e-01,-9.597989949748744198e-01,2.952594642453247875e-01
-2.964824120603014590e-01,-9.597989949748744198e-01,2.964814688411776533e-01
-2.864321608040201195e-01,-9.597989949748744198e-01,3.021156561177736899e-01
-2.763819095477386689e-01,-9.597989949748744198e-01,3.118794246619440713e-01
-2.663316582914573294e-01,-9.597989949748744198e-01,3.200006272531666918e-01
-2.562814070351758788e-01,-9.597989949748744198e-01,3.229481833457107931e-01
-2.462311557788944283e-01,-9.597989949748744198e-01,3.192501164868074004e-01
-2.361809045226130888e-01,-9.597989949748744198e-01,3.112735613282610059e-01
-2.261306532663316382e-01,-9.597989949748744198e-01,3.020236570411364840e-01
-2.160804020100501877e-01,-9.597989949748744198e-01,2.945322874762494325e-01
-2.060301507537688481e-01,-9.597989949748744198e-01,2.903856404581662831e-01
-1.959798994974873976e-01,-9.597989949748744198e-01,2.910699823895302463e-01
-1.859296482412060580e-01,-9.597989949748744198e-01,2.980827424267856740e-01
-1.758793969849246075e-01,-9.597989949748744198e-01,3.092416108424800858e-01
-1.658291457286431569e-01,-9.597989949748744198e-01,3.215863723983682365e-01
-1.557788944723618174e-01,-9.597989949748744198e-01,3.307871971129879851e-01
-1.457286432160803669e-01,-9.597989949748744198e-01,3.331695487734084304e-01
-1.356783919597990273e-01,-9.597989949748744198e-01,3.264062333760118229e-01
-1.256281407035175768e-01,-9.597989949748744198e-01,3.163619330029900367e-01
-1.155778894472361262e-01,-9.597989949748744198e-01,3.045975924816603508e-01
-1.055276381909547867e-01,-9.597989949748744198e-01,2.910359400524940576e-01
-9.547738693467333615e-02,-9.597989949748744198e-01,2.754900998399125722e-01
-8.542713567839199662e-02,-9.597989949748744198e-01,2.558349192886376078e-01
-7.537688442211054607e-02,-9.597989949748744198e-01,2.331587877585232504e-01
-6.532663316582909552e-02,-9.597989949748744198e-01,2.118037016456804367e-01
-5.527638190954775599e-02,-9.597989949748744198e-01,1.931310094653782006e-01
-4.522613065326630544e-02,-9.597989949748744198e-01,1.746640976879043905e-01
-3.517587939698496591e-02,-9.597989949748744198e-01,1.554556464190262055e-01
-2.512562814070351536e-02,-9.597989949748744198e-01,1.351420351797725794e-01
-1.507537688442206480e-02,-9.597989949748744198e-01,1.139234022046706485e-01
-5.025125628140725276e-03,-9.597989949748744198e-01,9.234909010146735708e-02
5.025125628140614253e-03,-9.597989949748744198e-01,7.046453307327196769e-02
1.507537688442206480e-02,-9.597989949748744198e-01,4.641136762586239861e-02
2.512562814070351536e-02,-9.597989949748744198e-01,2.175621665368614177e-02
3.517587939698496591e-02,-9.597989949748744198e-01,-1.244484139145292639e-03
4.522613065326641646e-02,-9.597989949748744198e-01,-2.006254709809970199e-02
5.527638190954764497e-02,-9.597989949748744198e-01,-3.315405589876731923e-02
6.532663316582909552e-02,-9.597989949748744198e-01,-3.958809101596961338e-02
7.537688442211054607e-02,-9.597989949748744198e-01,-4.170973719691617454e-02
8.542713567839199662e-02,-9.597989949748744198e-01,-4.191816247822214431e-02
9.547738693467344717e-02,-9.597989949748744198e-01,-4.235713271006568553e-02
1.055276381909548977e-01,-9.597989949748744198e-01,-4.324618844299391029e-02
1.155778894472361262e-01,-9.597989949748744198e-01,-4.456431083586460951e-02
1.256281407035175768e-01,-9.597989949748744198e-01,-4.533441835249686636e-02
1.356783919597990273e-01,-9.597989949748744198e-01,-4.352195221280010656e-02
1.457286432160804779e-01,-9.597989949748744198e-01,-3.621771092126244151e-02
1.557788944723619284e-01,-9.597989949748744198e-01,-1.447886533218546885e-02
1.658291457286431569e-01,-9.597989949748744198e-01,1.732865757012641908e-02
1.758793969849246075e-01,-9.597989949748744198e-01,5.260213339789478887e-02
1.859296482412060580e-01,-9.597989949748744198e-01,8.307005582904547492e-02
1.959798994974875086e-01,-9.597989949748744198e-01,1.026505430415165232e-01
2.060301507537689591e-01,-9.597989949748744198e-01,1.060912466542960619e-01
2.160804020100501877e-01,-9.597989949748744198e-01,9.402777718752176883e-02
2.261306532663316382e-01,-9.597989949748744198e-01,7.049873973961601203e-02
2.361809045226130888e-01,-9.597989949748744198e-01,4.005679667104338620e-02
2.462311557788945393e-01,-9.597989949748744198e-01,8.940621585829049492e-03
2.562814070351759899e-01,-9.597989949748744198e-01,-1.788240386336395135e-02
2.663316582914572184e-01,-9.597989949748744198e-01,-3.860938240070163618e-02
2.763819095477386689e-01,-9.597989949748744198e-01,-6.065777735442696300e-02
2.864321608040201195e-01,-9.597989949748744198e-01,-8.420147709643723000e-02
2.964824120603015700e-01,-9.597989949748744198e-01,-1.090733641678192922e-01
3.065326633165830206e-01,-9.597989949748744198e-01,-1.335875725984207174e-01
3.165829145728642491e-01,-9.597989949748744198e-01,-1.524459715274289195e-01
3.266331658291456996e-01,-9.597989949748744198e-01,-1.662541875099942390e-01
3.366834170854271502e-01,-9.597989949748744198e-01,-1.762719723177151032e-01
3.467336683417086007e-01,-9.597989949748744198e-01,-1.842355914309047327e-01
3.567839195979900513e-01,-9.597989949748744198e-01,-1.916494494994903652e-01
3.668341708542712798e-01,-9.597989949748744198e-01,-1.993721811383088738e-01
3.768844221105527303e-01,-9.597989949748744198e-01,-2.064607534435759228e-01
3.869346733668341809e-01,-9.597989949748744198e-01,-2.127282308539207301e-01
3.969849246231156314e-01,-9.597989949748744198e-01,-2.173285412431213148e-01
4.070351758793970820e-01,-9.597989949748744198e-01,-2.205664506980211104e-01
4.170854271356783105e-01,-9.597989949748744198e-01,-2.239623858994049532e-01
4.271356783919597611e-01,-9.597989949748744198e-01,-2.268715001936360554e-01
4.371859296482412116e-01,-9.597989949748744198e-01,-2.281141658122318450e-01
4.472361809045226622e-01,-9.597989949748744198e-01,-2.265327186481845001e-01
4.572864321608041127e-01,-9.597989949748744198e-01,-2.206092296279717757e-01
4.673366834170853412e-01,-9.597989949748744198e-01,-2.113375672552537110e-01
4.773869346733667918e-01,-9.597989949748744198e-01,-1.999346626365878510e-01
4.874371859296482423e-01,-9.597989949748744198e-01,-1.873957921632710688e-01
4.974874371859296929e-01,-9.597989949748744198e-01,-1.741467103678430994e-01
5.075376884422111434e-01,-9.597989949748744198e-01,-1.597652338590082044e-01
5.175879396984925940e-01,-9.597989949748744198e-01,-1.438926883057285444e-01
5.276381909547738225e-01,-9.597989949748744198e-01,-1.292798747500463474e-01
5.376884422110552730e-01,-9.597989949748744198e-01,-1.189263931980457933e-01
5.477386934673367236e-01,-9.597989949748744198e-01,-1.148611340027258093e-01
5.577889447236181741e-01,-9.597989949748744198e-01,-1.178216924615196476e-01
5.678391959798996247e-01,-9.597989949748744198e-01,-1.250457746720897434e-01
5.778894472361808532e-01,-9.597989949748744198e-01,-1.308232869631677231e-01
5.879396984924623037e-01,-9.597989949748744198e-01,-1.388294177788875483e-01
5.979899497487437543e-01,-9.597989949748744198e-01,-1.548977406588766537e-01
6.080402010050252049e-01,-9.597989949748744198e-01,-1.826561901016181266e-01
6.180904522613066554e-01,-9.597989949748744198e-01,-2.226513255147796744e-01
6.281407035175878839e-01,-9.597989949748744198e-01,-2.687611545514260736e-01
6.381909547738693345e-01,-9.597989949748744198e-01,-3.138821373501166634e-01
6.482412060301507850e-01,-9.597989949748744198e-01,-3.508003532153011750e-01
6.582914572864322356e-01,-9.597989949748744198e-01,-3.743507430298527727e-01
6.683417085427136861e-01,-9.597989949748744198e-01,-3.877652510024820476e-01
6.783919597989949146e-01,-9.597989949748744198e-01,-4.022594445487208126e-01
6.884422110552763652e-01,-9.597989949748744198e-01,-4.136518059144094206e-01
6.984924623115578157e-01,-9.597989949748744198e-01,-4.151141896232590778e-01
7.085427135678392663e-01,-9.597989949748744198e-01,-4.064230064777215046e-01
7.185929648241207168e-01,-9.597989949748744198e-01,-3.919262590375513500e-01
7.286432160804019453e-01,-9.597989949748744198e-01,-3.746954471083095428e-01
7.386934673366833959e-01,-9.597989949748744198e-01,-3.588871916646097504e-01
7.487437185929648464e-01,-9.597989949748744198e-01,-3.384274426058003771e-01
7.587939698492462970e-01,-9.597989949748744198e-01,-3.043773280884545795e-01
7.688442211055277475e-01,-9.597989949748744198e-01,-2.629466404571956795e-01
7.788944723618089760e-01,-9.597989949748744198e-01,-2.218713735511156360e-01
7.889447236180904266e-01,-9.597989949748744198e-01,-1.896097643562835444e-01
7.989949748743718771e-01,-9.597989949748744198e-01,-1.726046199941019821e-01
8.090452261306533277e-01,-9.597989949748744198e-01,-1.765808100941952119e-01
8.190954773869347783e-01,-9.597989949748744198e-01,-1.978173505782223618e-01
8.291457286432160068e-01,-9.597989949748744198e-01,-2.275735741501284382e-01
8.391959798994974573e-01,-9.597989949748744198e-01,-2.553539030677363653e-01
8.492462311557789079e-01,-9.597989949748744198e-01,-2.707570595165779692e-01
8.592964824120603584e-01,-9.597989949748744198e-01,-2.660971396898880736e-01
8.693467336683418090e-01,-9.597989949748744198e-01,-2.450284588149617970e-01
8.793969849246230375e-01,-9.597989949748744198e-01,-2.193520178260530418e-01
8.894472361809044880e-01,-9.597989949748744198e-01,-1.908501061934298193e-01
8.994974874371859386e-01,-9.597989949748744198e-01,-1.603145330554582582e-01
9.095477386934673891e-01,-9.597989949748744198e-01,-1.271035660486855845e-01
9.195979899497488397e-01,-9.597989949748744198e-01,-9.105054913015098172e-02
9.296482412060300682e-01,-9.597989949748744198e-01,-5.215299392799956774e-02
9.396984924623115187e-01,-9.597989949748744198e-01,-9.078004140790978463e-03
9.497487437185929693e-01,-9.597989949748744198e-01,4.564661405256424664e-02
9.597989949748744198e-01,-9.597989949748744198e-01,1.179500689699198024e-01
9.698492462311558704e-01,-9.597989949748744198e-01,2.046501942396977136e-01
9.798994974874373209e-01,-9.597989949748744198e-01,3.014077578340645380e-01
9.899497487437185494e-01,-9.597989949748744198e-01,4.032244482568462240e-01
1.000000000000000000e+00,-9.597989949748744198e-01,5.060653832941106600e-01
-1.000000000000000000e+00,-9.497487437185929693e-01,-1.671498633222439911e-01
-9.899497487437185494e-01,-9.497487437185929693e-01,-1.868312751033490426e-01
-9.798994974874372099e-01,-9.497487437185929693e-01,-2.019202801774935274e-01
-9.698492462311557594e-01,-9.497487437185929693e-01,-2.101287038652184247e-01
-9.597989949748744198e-01,-9.497487437185929693e-01,-2.058176411701783393e-01
-9.497487437185929693e-01,-9.497487437185929693e-01,-1.848985180650773719e-01
-9.396984924623115187e-01,-9.497487437185929693e-01,-1.542321814432524307e-01
-9.296482412060301792e-01,-9.497487437185929693e-01,-1.225339000770871156e-01
-9.195979899497487287e-01,-9.497487437185929693e-01,-9.178503198453004386e-02
-9.095477386934673891e-01,-9.497487437185929693e-01,-6.517007324854691419e-02
-8.994974874371859386e-01,-9.497487437185929693e-01,-4.388603679030367299e-02
-8.894472361809044880e-01,-9.497487437185929693e-01,-2.571495557309579419e-02
-8.793969849246231485e-01,-9.497487437185929693e-01,-8.632127674675287715e-03
-8.693467336683416979e-01,-9.497487437185929693e-01,7.212131597045610097e-03
-8.592964824120603584e-01,-9.497487437185929693e-01,2.381056713858156065e-02
-8.492462311557789079e-01,-9.497487437185929693e-01,4.357833583302615776e-02
-8.391959798994974573e-01,-9.497487437185929693e-01,6.702206265827351239e-02
-8.291457286432161178e-01,-9.497487437185929693e-01,9.287611477075338740e-02
-8.190954773869346672e-01,-9.497487437185929693e-01,1.199945196896235050e-01
-8.090452261306533277e-01,-9.497487437185929693e-01,1.447300595108925447e-01
-7.989949748743718771e-01,-9.497487437185929693e-01,1.642675839992837616e-01
-7.889447236180904266e-01,-9.497487437185929693e-01,1.796948317315359978e-01
-7.788944723618089760e-01,-9.497487437185929693e-01,1.929882637110227894e-01
-7.688442211055276365e-01,-9.497487437185929693e-01,2.045086061687937662e-01
-7.587939698492462970e-01,-9.497487437185929693e-01,2.153535497466259885e-01
-7.487437185929648464e-01,-9.497487437185929693e-01,2.262554081126596228e-01
-7.386934673366833959e-01,-9.497487437185929693e-01,2.350184819800892611e-01
-7.286432160804019453e-01,-9.497487437185929693e-01,2.403744222310884027e-01
-7.185929648241206058e-01,-9.497487437185929693e-01,2.434031092003991203e-01
-7.085427135678392663e-01,-9.497487437185929693e-01,2.462797441149707778e-01
-6.984924623115578157e-01,-9.497487437185929693e-01,2.500819928402822634e-01
-6.884422110552763652e-01,-9.497487437185929693e-01,2.540603958885634950e-01
-6.783919597989949146e-01,-9.497487437185929693e-01,2.573704594813963076e-01
-6.683417085427135751e-01,-9.497487437185929693e-01,2.596810074955752112e-01
-6.582914572864322356e-01,-9.497487437185929693e-01,2.599425122294706791e-01
-6.482412060301507850e-01,-9.497487437185929693e-01,2.574634631225429238e-01
-6.381909547738693345e-01,-9.497487437185929693e-01,2.527752348386586578e-01
-6.281407035175878839e-01,-9.497487437185929693e-01,2.464948183993215247e-01
-6.180904522613065444e-01,-9.497487437185929693e-01,2.391041046655144331e-01
-6.080402010050250938e-01,-9.497487437185929693e-01,2.317203660983541968e-01
-5.979899497487437543e-01,-9.497487437185929693e-01,2.249723461151582060e-01
-5.879396984924623037e-01,-9.497487437185929693e-01,2.197759292408938137e-01
-5.778894472361808532e-01,-9.497487437185929693e-01,2.159472468414501967e-01
-5.678391959798995137e-01,-9.497487437185929693e-01,2.127492751586399777e-01
-5.577889447236180631e-01,-9.497487437185929693e-01,2.097137379878708796e-01
-5.477386934673367236e-01,-9.497487437185929693e-01,2.070593677465533688e-01
-5.376884422110552730e-01,-9.497487437185929693e-01,2.006095389028692000e-01
-5.276381909547738225e-01,-9.497487437185929693e-01,1.907788113704113053e-01
-5.175879396984924830e-01,-9.497487437185929693e-01,1.817895768549920577e-01
-5.075376884422110324e-01,-9.497487437185929693e-01,1.790404011135146300e-01
-4.974874371859296929e-01,-9.497487437185929693e-01,1.851813087636429433e-01
-4.874371859296482423e-01,-9.497487437185929693e-01,2.014347328975310270e-01
-4.773869346733667918e-01,-9.497487437185929693e-01,2.252804301422332289e-01
-4.673366834170854522e-01,-9.497487437185929693e-01,2.522098276608590872e-01
-4.572864321608040017e-01,-9.497487437185929693e-01,2.757344594752699773e-01
-4.472361809045225511e-01,-9.497487437185929693e-01,2.927541071394981209e-01
-4.371859296482412116e-01,-9.497487437185929693e-01,3.100624067538320094e-01
-4.271356783919597611e-01,-9.497487437185929693e-01,3.291814064118498417e-01
-4.170854271356784215e-01,-9.497487437185929693e-01,3.480303409838906847e-01
-4.070351758793969710e-01,-9.497487437185929693e-01,3.649796510922270198e-01
-3.969849246231155204e-01,-9.497487437185929693e-01,3.795757464603963238e-01
-3.869346733668341809e-01,-9.497487437185929693e-01,3.887785015964238533e-01
-3.768844221105527303e-01,-9.497487437185929693e-01,3.927745298175254751e-01
-3.668341708542713908e-01,-9.497487437185929693e-01,3.939276318672086385e-01
-3.567839195979899403e-01,-9.497487437185929693e-01,3.954851493904297244e-01
-3.467336683417084897e-01,-9.497487437185929693e-01,3.987238140139137133e-01
-3.366834170854271502e-01,-9.497487437185929693e-01,4.026636745443662457e-01
-3.266331658291456996e-01,-9.497487437185929693e-01,4.058914741383741198e-01
-3.165829145728643601e-01,-9.497487437185929693e-01,4.075688595888563581e-01
-3.065326633165829096e-01,-9.497487437185929693e-01,4.079407313634854648e-01
-2.964824120603014590e-01,-9.497487437185929693e-01,4.079768880700351819e-01
-2.864321608040201195e-01,-9.497487437185929693e-01,4.121810571311126936e-01
-2.763819095477386689e-01,-9.497487437185929693e-01,4.204395431023964513e-01
-2.663316582914573294e-01,-9.497487437185929693e-01,4.298822552436868949e-01
-2.562814070351758788e-01,-9.497487437185929693e-01,4.362533009283600660e-01
-2.462311557788944283e-01,-9.497487437185929693e-01,4.371029029461726556e-01
-2.361809045226130888e-01,-9.497487437185929693e-01,4.313225924977012182e-01
-2.261306532663316382e-01,-9.497487437185929693e-01,4.213850588626119609e-01
-2.160804020100501877e-01,-9.497487437185929693e-01,4.110141937625934605e-01
-2.060301507537688481e-01,-9.497487437185929693e-01,4.034401347322735809e-01
-1.959798994974873976e-01,-9.497487437185929693e-01,4.001798477029711587e-01
-1.859296482412060580e-01,-9.497487437185929693e-01,4.028290959796788639e-01
-1.758793969849246075e-01,-9.497487437185929693e-01,4.092294889521582157e-01
-1.658291457286431569e-01,-9.497487437185929693e-01,4.147204316314282435e-01
-1.557788944723618174e-01,-9.497487437185929693e-01,4.136457640341794084e-01
-1.457286432160803669e-01,-9.497487437185929693e-01,4.036109641300988926e-01
-1.356783919597990273e-01,-9.497487437185929693e-01,3.900697052459592973e-01
-1.256281407035175768e-01,-9.497487437185929693e-01,3.745348757986109445e-01
-1.155778894472361262e-01,-9.497487437185929693e-01,3.570693544604331970e-01
-1.055276381909547867e-01,-9.497487437185929693e-01,3.377730710261716007e-01
-9.547738693467333615e-02,-9.497487437185929693e-01,3.165553174152021532e-01
-8.542713567839199662e-02,-9.497487437185929693e-01,2.915830064690478340e-01
-7.537688442211054607e-02,-9.497487437185929693e-01,2.635813400535693130e-01
-6.532663316582909552e-02,-9.497487437185929693e-01,2.349741681511802738e-01
-5.527638190954775599e-02,-9.497487437185929693e-01,2.083499666769330905e-01
-4.522613065326630544e-02,-9.497487437185929693e-01,1.844343172071433445e-01
-3.517587939698496591e-02,-9.497487437185929693e-01,1.607379999009302396e-01
-2.512562814070351536e-02,-9.497487437185929693e-01,1.363111440887230796e-01
-1.507537688442206480e-02,-9.497487437185929693e-01,1.111266044005681519e-01
-5.025125628140725276e-03,-9.497487437185929693e-01,8.581220223610168396e-02
5.025125628140614253e-03,-9.497487437185929693e-01,6.039126668707988504e-02
1.507537688442206480e-02,-9.497487437185929693e-01,3.287191484428647614e-02
2.512562814070351536e-02,-9.497487437185929693e-01,4.799303000707939339e-03
3.517587939698496591e-02,-9.497487437185929693e-01,-2.049957756439397399e-02
4.522613065326641646e-02,-9.497487437185929693e-01,-4.029909590299646238e-02
5.527638190954764497e-02,-9.497487437185929693e-01,-5.359654851728921920e-02
6.532663316582909552e-02,-9.497487437185929693e-01,-6.238225308313299217e-02
7.537688442211054607e-02,-9.497487437185929693e-01,-6.881334160376208209e-02
8.542713567839199662e-02,-9.497487437185929693e-01,-7.505666897880464150e-02
9.547738693467344717e-02,-9.497487437185929693e-01,-8.182662591286170295e-02
1.055276381909548977e-01,-9.497487437185929693e-01,-8.911434320176719881e-02
1.155778894472361262e-01,-9.497487437185929693e-01,-9.675564808100493852e-02
1.256281407035175768e-01,-9.497487437185929693e-01,-1.040342907999120409e-01
1.356783919597990273e-01,-9.497487437185929693e-01,-1.095951199986194974e-01
1.457286432160804779e-01,-9.497487437185929693e-01,-1.123951886424658930e-01
1.557788944723619284e-01,-9.497487437185929693e-01,-1.098158095811136020e-01
1.658291457286431569e-01,-9.497487437185929693e-01,-9.336828084459852795e-02
1.758793969849246075e-01,-9.497487437185929693e-01,-6.750185539333057594e-02
1.859296482412060580e-01,-9.497487437185929693e-01,-4.266644199683838207e-02
1.959798994974875086e-01,-9.497487437185929693e-01,-2.801606634075295629e-02
2.060301507537689591e-01,-9.497487437185929693e-01,-2.882473023267794268e-02
2.160804020100501877e-01,-9.497487437185929693e-01,-4.454584279513191386e-02
2.261306532663316382e-01,-9.497487437185929693e-01,-7.110471752445671201e-02
2.361809045226130888e-01,-9.497487437185929693e-01,-1.007178948053823880e-01
2.462311557788945393e-01,-9.497487437185929693e-01,-1.264332841148375908e-01
2.562814070351759899e-01,-9.497487437185929693e-01,-1.463878514268329156e-01
2.663316582914572184e-01,-9.497487437185929693e-01,-1.677919619122704431e-01
